CustomerID,Frequency,Monetary,Recency,Cluster,ClusterLabel
13226.0,16,108.21000000000001,273,1,Occasional
13227.0,9,257.7,202,1,Occasional
13228.0,2,358.0,81,0,Loyal
13229.0,10,160.95,226,1,Occasional
13230.0,611,2806.97,4,0,Loyal
13232.0,207,1357.6,13,0,Loyal
13233.0,43,605.12,74,0,Loyal
13235.0,58,1031.07,212,1,Occasional
13236.0,36,744.85,25,0,Loyal
13238.0,31,700.73,17,0,Loyal
13239.0,22,329.56,262,1,Occasional
13240.0,67,663.65,96,0,Loyal
13242.0,13,270.40000000000003,112,0,Loyal
13243.0,58,600.07,203,1,Occasional
13244.0,27,121.74000000000001,93,0,Loyal
13245.0,16,430.5,51,0,Loyal
13246.0,141,1987.3,18,0,Loyal
13247.0,25,501.12,18,0,Loyal
13248.0,26,465.68,125,0,Loyal
13249.0,23,711.41,92,0,Loyal
13253.0,36,1030.4,157,1,Occasional
13255.0,13,399.51,9,0,Loyal
13256.0,1,0.0,14,0,Loyal
13258.0,38,698.58,12,0,Loyal
13259.0,87,292.32,62,0,Loyal
13260.0,8,557.62,61,0,Loyal
13261.0,9,944.1,269,1,Occasional
13262.0,11,200.29,263,1,Occasional
13263.0,1677,7454.07,1,0,Loyal
13265.0,91,2107.66,53,0,Loyal
13266.0,187,3834.2599999999998,11,0,Loyal
13267.0,211,4521.49,3,0,Loyal
13268.0,440,3214.69,18,0,Loyal
13269.0,316,5346.2300000000005,1,0,Loyal
13270.0,1,590.0,366,1,Occasional
13271.0,96,217.38,37,0,Loyal
13272.0,15,276.56,31,0,Loyal
13273.0,16,138.98,113,0,Loyal
13276.0,30,590.9300000000001,64,0,Loyal
13277.0,8,258.4,16,0,Loyal
13278.0,46,542.73,41,0,Loyal
13279.0,9,137.75,78,0,Loyal
13280.0,85,814.86,122,0,Loyal
13282.0,37,1132.14,18,0,Loyal
13283.0,7,93.66,60,0,Loyal
13284.0,13,201.19,331,1,Occasional
13285.0,187,2709.12,23,0,Loyal
13291.0,42,361.11,156,1,Occasional
13292.0,31,578.9399999999999,39,0,Loyal
13294.0,54,873.74,190,1,Occasional
13295.0,10,201.20000000000002,360,1,Occasional
13296.0,5,87.4,137,0,Loyal
13297.0,59,2089.85,8,0,Loyal
13298.0,2,360.0,1,0,Loyal
13299.0,5,142.5,268,1,Occasional
13300.0,20,371.89,169,1,Occasional
13301.0,81,618.09,104,0,Loyal
13302.0,1,63.75,155,1,Occasional
13304.0,21,300.42,351,1,Occasional
13305.0,81,2000.86,4,0,Loyal
13307.0,1,15.0,120,0,Loyal
13308.0,54,1385.51,23,0,Loyal
13309.0,107,1456.79,7,0,Loyal
13310.0,72,1132.03,28,0,Loyal
13311.0,26,598.57,4,0,Loyal
13313.0,78,1555.32,22,0,Loyal
13314.0,62,775.94,2,0,Loyal
13316.0,87,5977.7300000000005,37,0,Loyal
13317.0,124,2273.68,66,0,Loyal
13318.0,20,640.76,1,0,Loyal
13319.0,476,10845.550000000001,5,0,Loyal
13320.0,106,1548.7,78,0,Loyal
13321.0,11,567.36,72,0,Loyal
13322.0,25,199.48000000000002,17,0,Loyal
13323.0,21,787.85,3,0,Loyal
13324.0,75,7121.95,36,0,Loyal
13325.0,12,675.3,82,0,Loyal
13327.0,108,3627.77,39,0,Loyal
13328.0,17,1308.48,316,1,Occasional
13329.0,17,789.0,32,0,Loyal
13330.0,53,1140.93,93,0,Loyal
13332.0,21,350.9,14,0,Loyal
13334.0,268,3536.82,82,0,Loyal
13336.0,51,795.12,77,0,Loyal
13338.0,19,487.02,158,1,Occasional
13339.0,54,860.12,201,1,Occasional
13340.0,134,10736.48,45,0,Loyal
13341.0,42,775.85,261,1,Occasional
13343.0,19,353.43,178,1,Occasional
13344.0,119,2543.72,68,0,Loyal
13345.0,20,389.5,288,1,Occasional
13347.0,8,341.36,70,0,Loyal
13348.0,14,233.76,64,0,Loyal
13349.0,16,247.32,11,0,Loyal
13350.0,40,979.12,16,0,Loyal
13351.0,16,373.94,66,0,Loyal
13352.0,24,397.97999999999996,60,0,Loyal
13354.0,51,743.53,71,0,Loyal
13355.0,32,674.7,122,0,Loyal
13356.0,42,768.24,80,0,Loyal
13357.0,90,609.95,257,1,Occasional
13358.0,29,439.03,269,1,Occasional
13359.0,23,439.56,64,0,Loyal
13362.0,166,3090.7400000000002,9,0,Loyal
13363.0,60,992.5,18,0,Loyal
13364.0,10,134.95999999999998,71,0,Loyal
13365.0,128,2225.37,34,0,Loyal
13366.0,1,56.160000000000004,50,0,Loyal
13368.0,29,623.4,257,1,Occasional
13369.0,14,308.28000000000003,366,1,Occasional
13370.0,39,754.87,372,1,Occasional
13372.0,23,378.64,90,0,Loyal
13373.0,158,3312.25,61,0,Loyal
13375.0,37,778.65,89,0,Loyal
13376.0,53,1019.76,99,0,Loyal
13379.0,97,572.56,26,0,Loyal
13381.0,172,3639.31,32,0,Loyal
13382.0,15,222.99,281,1,Occasional
13384.0,152,4151.93,31,0,Loyal
13385.0,35,534.57,330,1,Occasional
13388.0,35,677.1,131,0,Loyal
13389.0,51,797.96,11,0,Loyal
13390.0,13,544.08,75,0,Loyal
13391.0,1,59.8,204,1,Occasional
13394.0,155,2520.02,2,0,Loyal
13395.0,21,307.72,185,1,Occasional
13396.0,43,1360.99,29,0,Loyal
13397.0,38,1544.13,73,0,Loyal
13398.0,26,457.34,192,1,Occasional
13402.0,39,621.23,127,0,Loyal
13403.0,3,75.0,18,0,Loyal
13404.0,11,252.49,1,0,Loyal
13405.0,27,572.451,74,0,Loyal
13408.0,478,28117.04,2,0,Loyal
13410.0,28,1003.06,24,0,Loyal
13411.0,18,213.55,107,0,Loyal
13414.0,24,1390.5,134,0,Loyal
13416.0,19,712.5,44,0,Loyal
13417.0,28,640.83,5,0,Loyal
13418.0,304,6127.43,12,0,Loyal
13419.0,16,221.06,64,0,Loyal
13420.0,8,159.85,150,1,Occasional
13421.0,104,1851.08,40,0,Loyal
13422.0,127,2626.3,64,0,Loyal
13425.0,78,1624.21,108,0,Loyal
13426.0,157,3641.32,1,0,Loyal
13427.0,29,582.6,19,0,Loyal
13428.0,74,218.47,10,0,Loyal
13429.0,67,1006.8,11,0,Loyal
13430.0,49,679.45,19,0,Loyal
13431.0,46,1269.1,67,0,Loyal
13434.0,10,534.24,74,0,Loyal
13435.0,101,3809.8900000000003,5,0,Loyal
13436.0,12,196.89,2,0,Loyal
13437.0,167,3408.06,14,0,Loyal
13439.0,54,283.71,255,1,Occasional
13441.0,13,296.64,92,0,Loyal
13447.0,59,1129.14,23,0,Loyal
13448.0,195,3539.37,17,0,Loyal
13449.0,19,291.88,24,0,Loyal
13450.0,71,2043.7199999999998,27,0,Loyal
13451.0,443,2976.15,26,0,Loyal
13452.0,2,590.0,259,1,Occasional
13453.0,17,356.97999999999996,166,1,Occasional
13455.0,46,1058.34,25,0,Loyal
13456.0,63,1766.72,18,0,Loyal
13458.0,382,9646.57,7,0,Loyal
13460.0,17,183.44,29,0,Loyal
13461.0,27,1445.0,39,0,Loyal
13462.0,9,151.5,253,1,Occasional
13464.0,41,674.68,58,0,Loyal
13466.0,17,307.9,184,1,Occasional
13467.0,99,1083.71,11,0,Loyal
13468.0,302,5704.97,2,0,Loyal
13470.0,10,165.0,99,0,Loyal
13471.0,260,2531.58,1,0,Loyal
13473.0,21,422.64,61,0,Loyal
13474.0,64,229.59,236,1,Occasional
13475.0,86,1431.78,191,1,Occasional
13476.0,58,1238.47,179,1,Occasional
13477.0,79,1454.58,38,0,Loyal
13479.0,15,300.95,201,1,Occasional
13481.0,109,1804.56,46,0,Loyal
13482.0,11,184.64,232,1,Occasional
13483.0,10,140.34,66,0,Loyal
13484.0,8,313.8,241,1,Occasional
13485.0,23,454.24,233,1,Occasional
13486.0,69,1122.41,78,0,Loyal
13487.0,34,575.4,58,0,Loyal
13488.0,422,8968.31,17,0,Loyal
13489.0,14,449.52,105,0,Loyal
13491.0,86,1215.82,52,0,Loyal
13492.0,50,1269.84,136,0,Loyal
13493.0,8,618.63,275,1,Occasional
13494.0,18,316.26000000000005,312,1,Occasional
13495.0,48,2044.8700000000001,8,0,Loyal
13496.0,35,653.33,11,0,Loyal
13497.0,19,348.05,283,1,Occasional
13499.0,42,1159.11,18,0,Loyal
13500.0,65,1166.77,23,0,Loyal
13501.0,52,1340.32,288,1,Occasional
13502.0,18,292.0,17,0,Loyal
13503.0,17,216.85,71,0,Loyal
13504.0,22,295.93,64,0,Loyal
13505.0,215,4393.63,73,0,Loyal
13506.0,26,458.52,316,1,Occasional
13507.0,162,2479.16,3,0,Loyal
13508.0,12,110.97,244,1,Occasional
13509.0,44,979.72,9,0,Loyal
13510.0,115,1791.56,1,0,Loyal
13512.0,15,251.21,261,1,Occasional
13513.0,10,205.1,127,0,Loyal
13514.0,4,152.20000000000002,74,0,Loyal
13515.0,59,891.12,73,0,Loyal
13516.0,44,1389.41,21,0,Loyal
13517.0,141,2128.42,60,0,Loyal
13518.0,38,659.4399999999999,86,0,Loyal
13519.0,8,122.75,78,0,Loyal
13520.0,93,3624.35,59,0,Loyal
13521.0,436,1093.65,1,0,Loyal
13522.0,5,125.80000000000001,30,0,Loyal
13523.0,172,3964.88,33,0,Loyal
13524.0,27,680.1800000000001,41,0,Loyal
13525.0,6,628.78,15,0,Loyal
13527.0,223,2287.51,34,0,Loyal
13529.0,15,307.76,79,0,Loyal
13531.0,22,483.8,205,1,Occasional
13532.0,66,210.31,34,0,Loyal
13533.0,76,270.79,183,1,Occasional
13534.0,296,5870.08,2,0,Loyal
13536.0,179,3448.29,1,0,Loyal
13538.0,25,1280.85,43,0,Loyal
13539.0,37,631.34,86,0,Loyal
13544.0,87,291.41,40,0,Loyal
13546.0,98,626.99,12,0,Loyal
13548.0,124,682.41,96,0,Loyal
13549.0,51,918.2,26,0,Loyal
13551.0,4,91.80000000000001,319,1,Occasional
13552.0,109,3740.07,66,0,Loyal
13555.0,136,4149.28,74,0,Loyal
13557.0,34,584.06,28,0,Loyal
13558.0,175,605.06,6,0,Loyal
13560.0,33,174.37,7,0,Loyal
13561.0,14,141.85999999999999,216,1,Occasional
13562.0,82,1799.33,82,0,Loyal
13563.0,49,777.53,84,0,Loyal
13564.0,83,1749.02,144,0,Loyal
13565.0,38,240.22,19,0,Loyal
13566.0,176,874.71,41,0,Loyal
13568.0,44,192.85,173,1,Occasional
13569.0,85,373.75,17,0,Loyal
13570.0,27,239.49,243,1,Occasional
13571.0,341,2092.32,13,0,Loyal
13572.0,33,1384.25,206,1,Occasional
13573.0,26,294.4,50,0,Loyal
13575.0,46,732.0699999999999,23,0,Loyal
13576.0,126,6717.34,10,0,Loyal
13577.0,83,1687.6000000000001,25,0,Loyal
13579.0,23,467.04,15,0,Loyal
13581.0,10,118.0,309,1,Occasional
13583.0,53,781.03,156,1,Occasional
13584.0,24,142.4,307,1,Occasional
13587.0,8,712.4,64,0,Loyal
13588.0,174,2478.95,16,0,Loyal
13589.0,21,379.65,15,0,Loyal
13590.0,87,1981.92,11,0,Loyal
13591.0,58,1117.13,65,0,Loyal
13592.0,16,247.95999999999998,36,0,Loyal
13593.0,128,2037.0800000000002,108,0,Loyal
13594.0,26,396.97,53,0,Loyal
13596.0,166,697.04,6,0,Loyal
13598.0,40,180.17000000000002,47,0,Loyal
13599.0,247,5153.67,1,0,Loyal
13600.0,19,219.52,312,1,Occasional
13601.0,99,693.32,45,0,Loyal
13602.0,23,428.89,65,0,Loyal
13603.0,27,164.34,26,0,Loyal
13606.0,43,280.53999999999996,29,0,Loyal
13607.0,98,678.01,40,0,Loyal
13610.0,226,1131.88,12,0,Loyal
13611.0,74,1171.8,89,0,Loyal
13614.0,201,1610.46,24,0,Loyal
13615.0,23,417.69,319,1,Occasional
13617.0,44,544.18,40,0,Loyal
13618.0,13,177.34,174,1,Occasional
13621.0,19,213.85,117,0,Loyal
13623.0,81,747.78,31,0,Loyal
13626.0,19,257.23,253,1,Occasional
13627.0,92,1638.47,59,0,Loyal
13629.0,59,7792.36,23,0,Loyal
13630.0,71,2031.78,5,0,Loyal
13631.0,11,3070.42,100,0,Loyal
13632.0,146,2121.27,25,0,Loyal
13634.0,188,1575.16,33,0,Loyal
13635.0,62,1071.03,68,0,Loyal
13636.0,63,949.12,37,0,Loyal
13637.0,101,810.5,52,0,Loyal
13638.0,8,122.64,16,0,Loyal
13639.0,40,1033.34,74,0,Loyal
13642.0,66,354.8,216,1,Occasional
13643.0,28,519.44,31,0,Loyal
13644.0,146,2624.26,16,0,Loyal
13645.0,5,252.1,120,0,Loyal
13647.0,79,1678.1200000000001,10,0,Loyal
13649.0,23,346.6,257,1,Occasional
13650.0,96,1836.34,17,0,Loyal
13651.0,6,94.2,35,0,Loyal
13652.0,63,1095.08,46,0,Loyal
13654.0,166,2707.33,43,0,Loyal
13655.0,56,932.97,114,0,Loyal
13656.0,49,379.65,165,1,Occasional
13657.0,16,382.14,11,0,Loyal
13658.0,108,2639.17,10,0,Loyal
13659.0,104,1573.2,206,1,Occasional
13662.0,53,897.76,86,0,Loyal
13663.0,13,189.47,179,1,Occasional
13666.0,12,84.65,60,0,Loyal
13667.0,87,305.02,149,1,Occasional
13668.0,470,6363.59,3,0,Loyal
13669.0,9,218.55,51,0,Loyal
13670.0,25,349.7,75,0,Loyal
13672.0,6,186.39000000000001,301,1,Occasional
13673.0,65,396.92,19,0,Loyal
13675.0,25,486.82000000000005,151,1,Occasional
13678.0,16,232.6,152,1,Occasional
13680.0,195,3722.42,1,0,Loyal
13681.0,57,827.83,18,0,Loyal
13682.0,3,59.5,187,1,Occasional
13684.0,30,67.23,286,1,Occasional
13685.0,39,3119.44,3,0,Loyal
13686.0,8,72.0,183,1,Occasional
13689.0,6,910.0,63,0,Loyal
13690.0,9,172.25,59,0,Loyal
13692.0,53,1488.32,25,0,Loyal
13694.0,568,65039.62,4,0,Loyal
13695.0,90,2504.13,31,0,Loyal
13697.0,12,151.29999999999998,39,0,Loyal
13699.0,14,308.58000000000004,155,1,Occasional
13700.0,197,2265.12,26,0,Loyal
13703.0,1,99.5,318,1,Occasional
13704.0,134,2308.06,5,0,Loyal
13705.0,28,711.86,8,0,Loyal
13706.0,20,330.79,303,1,Occasional
13707.0,48,806.41,267,1,Occasional
13708.0,51,296.88,271,1,Occasional
13709.0,336,6328.05,4,0,Loyal
13710.0,8,180.48,32,0,Loyal
13711.0,13,252.06,219,1,Occasional
13712.0,10,228.84,247,1,Occasional
13715.0,105,1079.34,281,1,Occasional
13716.0,21,138.28,269,1,Occasional
13717.0,102,1445.01,32,0,Loyal
13718.0,12,306.55,246,1,Occasional
13719.0,60,1041.68,15,0,Loyal
13720.0,43,799.9,117,0,Loyal
13721.0,28,524.14,36,0,Loyal
13722.0,85,2375.41,132,0,Loyal
13723.0,6,199.85000000000002,217,1,Occasional
13725.0,104,1980.56,50,0,Loyal
13726.0,42,1079.6599999999999,39,0,Loyal
13727.0,20,333.48,29,0,Loyal
13728.0,63,1016.14,37,0,Loyal
13730.0,43,752.6,136,0,Loyal
13731.0,38,610.59,219,1,Occasional
13732.0,33,491.86,28,0,Loyal
13735.0,196,2885.2400000000002,25,0,Loyal
13736.0,191,731.9,5,0,Loyal
13737.0,30,339.59999999999997,200,1,Occasional
13739.0,3,216.9,18,0,Loyal
13740.0,23,350.75,241,1,Occasional
13741.0,34,668.4300000000001,72,0,Loyal
13742.0,321,3131.02,17,0,Loyal
13743.0,41,1341.6,3,0,Loyal
13744.0,72,1156.36,95,0,Loyal
13745.0,25,300.04,162,1,Occasional
13747.0,1,79.6,374,1,Occasional
13748.0,28,948.25,96,0,Loyal
13750.0,24,1647.26,54,0,Loyal
13751.0,9,296.25,288,1,Occasional
13752.0,76,1186.28,124,0,Loyal
13753.0,35,741.26,288,1,Occasional
13754.0,12,282.59999999999997,152,1,Occasional
13755.0,342,2161.35,4,0,Loyal
13756.0,142,5189.52,2,0,Loyal
13758.0,117,3190.55,12,0,Loyal
13759.0,25,659.4100000000001,33,0,Loyal
13760.0,57,286.79,54,0,Loyal
13761.0,70,1070.65,50,0,Loyal
13762.0,7,306.72,219,1,Occasional
13763.0,15,1714.96,63,0,Loyal
13764.0,208,1521.76,71,0,Loyal
13767.0,368,17220.36,2,0,Loyal
13769.0,135,2796.51,2,0,Loyal
13771.0,119,2634.45,64,0,Loyal
13772.0,177,1132.13,34,0,Loyal
13774.0,22,345.0,82,0,Loyal
13777.0,197,25977.16,1,0,Loyal
13778.0,9,178.7,103,0,Loyal
13780.0,57,360.01,7,0,Loyal
13781.0,17,127.84,251,1,Occasional
13782.0,115,912.0,13,0,Loyal
13784.0,31,2462.79,10,0,Loyal
13786.0,7,230.39999999999998,367,1,Occasional
13787.0,31,309.04,76,0,Loyal
13790.0,45,348.8,4,0,Loyal
13791.0,11,1516.0,128,0,Loyal
13792.0,13,195.55,66,0,Loyal
13798.0,349,37153.85,1,0,Loyal
13799.0,39,688.86,117,0,Loyal
13800.0,33,558.32,310,1,Occasional
13801.0,23,324.8,67,0,Loyal
13802.0,60,4599.42,139,0,Loyal
13803.0,17,277.07,255,1,Occasional
13804.0,137,2635.79,31,0,Loyal
13805.0,13,924.6,52,0,Loyal
13806.0,10,256.38,64,0,Loyal
13807.0,7,112.6,367,1,Occasional
13808.0,76,1747.66,6,0,Loyal
13809.0,12,155.05,305,1,Occasional
13810.0,35,1499.01,29,0,Loyal
13811.0,13,814.5,184,1,Occasional
13812.0,36,539.0,42,0,Loyal
13813.0,69,1366.8600000000001,40,0,Loyal
13814.0,57,1579.12,92,0,Loyal
13815.0,176,4027.36,22,0,Loyal
13816.0,28,571.6700000000001,24,0,Loyal
13817.0,24,382.98,29,0,Loyal
13819.0,36,1140.35,302,1,Occasional
13821.0,59,385.64,145,1,Occasional
13822.0,96,632.0,6,0,Loyal
13823.0,40,957.66,19,0,Loyal
13824.0,46,1698.94,33,0,Loyal
13826.0,10,189.5,176,1,Occasional
13827.0,93,412.05,58,0,Loyal
13828.0,15,209.49,22,0,Loyal
13831.0,74,2202.99,16,0,Loyal
13832.0,3,52.199999999999996,19,0,Loyal
13833.0,29,384.8,159,1,Occasional
13835.0,55,834.57,25,0,Loyal
13837.0,19,271.24,212,1,Occasional
13838.0,174,691.73,6,0,Loyal
13841.0,1,85.0,253,1,Occasional
13842.0,206,3385.62,59,0,Loyal
13844.0,20,361.62,11,0,Loyal
13845.0,9,312.98,65,0,Loyal
13846.0,55,865.0600000000001,25,0,Loyal
13848.0,5,1255.0,92,0,Loyal
13849.0,101,1537.95,52,0,Loyal
13850.0,93,1595.48,129,0,Loyal
13851.0,81,2651.46,96,0,Loyal
13853.0,23,1090.14,57,0,Loyal
13854.0,110,8109.5199999999995,9,0,Loyal
13856.0,14,388.5,169,1,Occasional
13858.0,11,216.17,57,0,Loyal
13859.0,28,201.16,326,1,Occasional
13860.0,76,1245.9,1,0,Loyal
13862.0,139,2209.36,18,0,Loyal
13863.0,20,305.78,248,1,Occasional
13865.0,30,501.56,58,0,Loyal
13866.0,7,145.67000000000002,74,0,Loyal
13867.0,61,1015.29,31,0,Loyal
13868.0,33,3192.54,7,0,Loyal
13869.0,307,3104.95,123,0,Loyal
13870.0,115,2770.94,2,0,Loyal
13871.0,336,6403.25,23,0,Loyal
13873.0,23,389.6,120,0,Loyal
13874.0,18,540.45,358,1,Occasional
13875.0,104,1786.79,54,0,Loyal
13876.0,7,122.7,64,0,Loyal
13877.0,3,117.24,86,0,Loyal
13878.0,36,1281.53,55,0,Loyal
13880.0,165,3219.77,21,0,Loyal
13881.0,178,17159.52,4,0,Loyal
13882.0,65,1191.13,3,0,Loyal
13883.0,142,2674.48,11,0,Loyal
13884.0,59,787.6,7,0,Loyal
13885.0,28,506.8,189,1,Occasional
13886.0,16,243.56,71,0,Loyal
13887.0,19,349.55,204,1,Occasional
13888.0,40,605.63,120,0,Loyal
13889.0,15,416.90000000000003,93,0,Loyal
13890.0,110,1883.8100000000002,1,0,Loyal
13892.0,27,632.97,27,0,Loyal
13893.0,21,821.1,298,1,Occasional
13894.0,27,564.62,24,0,Loyal
13895.0,118,2593.07,28,0,Loyal
13897.0,17,311.16,50,0,Loyal
13898.0,12,155.93,326,1,Occasional
13899.0,19,388.52,16,0,Loyal
13900.0,43,740.95,183,1,Occasional
13901.0,149,2867.2,72,0,Loyal
13904.0,26,332.64,37,0,Loyal
13908.0,122,2369.55,80,0,Loyal
13911.0,148,2580.91,57,0,Loyal
13914.0,33,626.45,12,0,Loyal
13917.0,18,272.04,50,0,Loyal
13918.0,30,1212.8400000000001,50,0,Loyal
13919.0,28,384.81,59,0,Loyal
13922.0,7,172.25,352,1,Occasional
13923.0,20,351.13,54,0,Loyal
13924.0,117,1838.8500000000001,2,0,Loyal
13925.0,41,678.25,93,0,Loyal
13926.0,11,223.85000000000002,23,0,Loyal
13927.0,21,348.99,75,0,Loyal
13928.0,27,464.57,11,0,Loyal
13929.0,9,842.65,169,1,Occasional
13930.0,17,337.34,58,0,Loyal
13931.0,58,1237.53,96,0,Loyal
13932.0,16,307.4,295,1,Occasional
13933.0,23,608.7900000000001,109,0,Loyal
13934.0,31,922.1,264,1,Occasional
13936.0,26,376.58,180,1,Occasional
13937.0,9,158.85,169,1,Occasional
13938.0,7,71.66,35,0,Loyal
13939.0,45,568.55,23,0,Loyal
13940.0,49,839.14,17,0,Loyal
13941.0,45,5112.96,22,0,Loyal
13946.0,11,561.5699999999999,79,0,Loyal
13947.0,5,90.6,65,0,Loyal
13948.0,3,102.0,361,1,Occasional
13949.0,160,2427.32,3,0,Loyal
13950.0,35,745.06,11,0,Loyal
13951.0,39,674.45,176,1,Occasional
13952.0,137,3251.071,218,1,Occasional
13953.0,20,3515.68,7,0,Loyal
13954.0,25,439.92,2,0,Loyal
13955.0,33,322.96,154,1,Occasional
13956.0,152,1026.42,5,0,Loyal
13959.0,92,598.2,79,0,Loyal
13960.0,12,230.22,21,0,Loyal
13962.0,11,169.55,22,0,Loyal
13963.0,35,664.54,308,1,Occasional
13967.0,2,80.7,146,1,Occasional
13969.0,626,9053.94,7,0,Loyal
13971.0,149,2758.26,19,0,Loyal
13972.0,15,190.25,71,0,Loyal
13973.0,11,264.7,287,1,Occasional
13974.0,28,413.59000000000003,49,0,Loyal
13975.0,338,2526.28,31,0,Loyal
13976.0,10,357.98,207,1,Occasional
13978.0,15,196.79000000000002,15,0,Loyal
13979.0,54,869.87,73,0,Loyal
13980.0,11,200.14,60,0,Loyal
13982.0,111,1871.81,39,0,Loyal
13983.0,107,2603.43,30,0,Loyal
13984.0,16,920.51,27,0,Loyal
13985.0,351,7060.13,4,0,Loyal
13986.0,13,320.46,17,0,Loyal
13988.0,234,4147.96,20,0,Loyal
13989.0,41,1266.08,66,0,Loyal
13990.0,16,311.3,213,1,Occasional
13991.0,84,855.97,12,0,Loyal
13992.0,5,76.8,30,0,Loyal
13993.0,121,3466.36,43,0,Loyal
13994.0,155,2313.14,4,0,Loyal
13995.0,86,1393.69,15,0,Loyal
13999.0,208,3901.81,10,0,Loyal
14000.0,15,635.66,211,1,Occasional
14001.0,39,2043.0800000000002,46,0,Loyal
14002.0,47,529.73,134,0,Loyal
14004.0,171,4582.64,43,0,Loyal
14005.0,84,2874.72,10,0,Loyal
14006.0,30,962.19,116,0,Loyal
14009.0,42,695.61,198,1,Occasional
14012.0,11,328.8,278,1,Occasional
14013.0,34,473.02,110,0,Loyal
14014.0,39,505.18,77,0,Loyal
14015.0,20,917.34,53,0,Loyal
14016.0,161,4341.21,162,1,Occasional
14019.0,66,1421.61,47,0,Loyal
14020.0,39,642.8,17,0,Loyal
14021.0,22,631.9,155,1,Occasional
14022.0,28,440.0,225,1,Occasional
14023.0,31,584.07,7,0,Loyal
14024.0,16,327.7,122,0,Loyal
14027.0,6,104.82,61,0,Loyal
14029.0,15,467.66,63,0,Loyal
14030.0,243,2360.09,18,0,Loyal
14031.0,250,17286.86,7,0,Loyal
14032.0,143,2975.59,2,0,Loyal
14034.0,89,651.8199999999999,22,0,Loyal
14035.0,66,1428.02,29,0,Loyal
14036.0,38,626.65,285,1,Occasional
14037.0,28,147.20000000000002,176,1,Occasional
14038.0,92,1560.38,78,0,Loyal
14039.0,6,152.2,33,0,Loyal
14040.0,235,3614.92,41,0,Loyal
14041.0,21,141.41,266,1,Occasional
14044.0,209,652.82,27,0,Loyal
14045.0,6,1659.75,109,0,Loyal
14046.0,14,154.99,284,1,Occasional
14047.0,32,1308.6100000000001,9,0,Loyal
14048.0,85,409.93,305,1,Occasional
14049.0,488,5681.72,17,0,Loyal
14050.0,54,746.36,32,0,Loyal
14051.0,210,15610.390000000001,1,0,Loyal
14052.0,56,225.36,20,0,Loyal
14053.0,4,260.25,124,0,Loyal
14054.0,6,92.46,65,0,Loyal
14055.0,10,725.6400000000001,106,0,Loyal
14056.0,1106,8214.65,1,0,Loyal
14057.0,284,6217.96,24,0,Loyal
14059.0,8,183.6,267,1,Occasional
14060.0,202,6140.42,5,0,Loyal
14062.0,111,10464.85,10,0,Loyal
14064.0,80,1353.74,29,0,Loyal
14066.0,7,152.55,267,1,Occasional
14067.0,52,374.7,64,0,Loyal
14068.0,24,265.85,320,1,Occasional
14071.0,324,1438.82,4,0,Loyal
14073.0,13,151.04,32,0,Loyal
14075.0,43,942.26,5,0,Loyal
14076.0,46,122.47,129,0,Loyal
14077.0,42,499.41999999999996,41,0,Loyal
14078.0,65,1049.37,102,0,Loyal
14079.0,12,375.1,125,0,Loyal
14080.0,4,45.599999999999994,33,0,Loyal
14081.0,153,934.52,302,1,Occasional
14082.0,29,182.25,365,1,Occasional
14083.0,181,1018.43,4,0,Loyal
14085.0,450,4448.54,2,0,Loyal
14087.0,69,194.42,3,0,Loyal
14088.0,589,50491.81,10,0,Loyal
14089.0,14,161.0,57,0,Loyal
14090.0,1,76.32000000000001,325,1,Occasional
14092.0,214,4076.91,8,0,Loyal
14093.0,105,442.85,12,0,Loyal
14096.0,5111,65164.79,4,2,Big Spenders
14098.0,21,147.35,37,0,Loyal
14099.0,250,3104.17,16,0,Loyal
14100.0,26,194.9,138,0,Loyal
14101.0,35,5976.79,74,0,Loyal
14102.0,79,1360.28,5,0,Loyal
14104.0,21,216.20999999999998,155,1,Occasional
14105.0,74,1266.23,239,1,Occasional
14107.0,123,2703.23,52,0,Loyal
14108.0,34,597.91,31,0,Loyal
14109.0,9,144.2,73,0,Loyal
14110.0,156,5683.15,4,0,Loyal
14111.0,10,692.85,14,0,Loyal
14112.0,160,2915.15,23,0,Loyal
14113.0,34,1840.42,4,0,Loyal
14114.0,15,386.53,274,1,Occasional
14116.0,72,1382.74,20,0,Loyal
14117.0,3,90.0,144,1,Occasional
14121.0,159,2780.15,4,0,Loyal
14124.0,5,419.58000000000004,84,0,Loyal
14125.0,167,2740.43,11,0,Loyal
14126.0,15,706.1300000000001,8,0,Loyal
14127.0,44,709.71,123,0,Loyal
14128.0,46,637.5,61,0,Loyal
14129.0,52,1123.8600000000001,2,0,Loyal
14130.0,67,483.86,319,1,Occasional
14132.0,200,3586.0299999999997,2,0,Loyal
14133.0,28,605.64,130,0,Loyal
14135.0,134,4690.31,2,0,Loyal
14138.0,47,982.3800000000001,2,0,Loyal
14139.0,26,415.82,46,0,Loyal
14140.0,66,935.05,4,0,Loyal
14141.0,40,915.13,3,0,Loyal
14142.0,22,311.81,373,1,Occasional
14143.0,7,115.8,134,0,Loyal
14145.0,11,3742.2,47,0,Loyal
14146.0,210,4191.0,9,0,Loyal
14147.0,5,483.4,78,0,Loyal
14148.0,3,157.2,234,1,Occasional
14149.0,28,446.62,221,1,Occasional
14150.0,26,658.64,36,0,Loyal
14152.0,49,621.29,75,0,Loyal
14154.0,52,1345.62,239,1,Occasional
